id,name,theme,overall,position,height,weight,bronze_badges,silver_badges,gold_badges,hof_badges,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,acrobat,backdown_punisher,consistent_finisher,contact_finisher,cross_key_scorer,deep_hooks,dropstepper,fancy_footwork,fastbreak_finisher,giant_slayer,lob_city_finisher,pick_and_roller,pro_touch,putback_boss,relentless_finisher,showtime,slithery_finisher,tear_dropper,catch_and_shoot,clutch_shooter,corner_specialist,deadeye,deep_fades,difficult_shots,flexible_release,green_machine,hot_start,hot_zone_hunter,ice_in_veins,pick_and_popper,pump_fake_maestro,quick_draw,range_extender,slippery_off_ball,steady_shooter,tireless_shooter,volume_shooter,ankle_breaker,bail_out,break_starter,dimer,downhill,dream_shake,flashy_passer,floor_general,handles_for_days,lob_city_passer,needle_threader,pass_fake_maestro,post_spin_technician,quick_first_step,space_creator,stop_and_go,tight_handles,unpluckable,box,brick_wall,chase_down_artist,clamps,defensive_leader,heart_crusher,interceptor,intimidator,lightning_reflexes,moving_truck,off_ball_pest,pick_dodger,pick_pocket,pogo_stick,post_move_lockdown,rebound_chaser,rim_protector,tireless_defender,trapper,worm,alpha_dog,enforcer,extremely_confident,expressive,high_work_ethic,legendary_work_ethic,pat_my_back,unpredictable
37288,Fred VanVleet,Heat Check,81,PG,"['6', '1', '', '', '185', '', '', '']","['6', '1', '', '', '185', '', '', '']",23,1,0,0,74.0,77.0,80.0,96.0,80.0,90.0,81.0,25.0,35.0,61.0,28.0,30.0,32.0,92.0,79.0,79.0,67.0,41.0,92,90.0,80,79.0,84.0,85.0,78.0,91.0,27.0,81.0,76.0,79,82.0,87.0,57,73.0,41.0,57,80.0,30.0,48.0,99,87,74.0,77.0,80.0,96.0,80.0,90.0,81.0,25.0,35.0,61.0,28.0,30.0,32.0,92.0,79.0,79.0,67.0,41.0,92,90.0,80,79.0,84.0,85.0,78.0,91.0,27.0,81.0,76.0,79,82.0,87.0,57,73.0,41.0,57,80.0,30.0,48.0,99,87,74.0,77.0,80.0,96.0,80.0,90.0,81.0,25.0,35.0,61.0,28.0,30.0,32.0,92.0,79.0,79.0,67.0,41.0,92,90.0,80,79.0,84.0,85.0,78.0,91.0,27.0,81.0,76.0,79,82.0,87.0,57,73.0,41.0,57,80.0,30.0,48.0,99,87,74.0,77.0,80.0,96.0,80.0,90.0,81.0,25.0,35.0,61.0,28.0,30.0,32.0,None,None,Bronze,None,None,None,None,None,None,Bronze,None,None,Bronze,None,None,None,Bronze,Bronze,None,Bronze,None,None,None,None,Bronze,Bronze,Bronze,None,None,None,None,None,None,None,None,Bronze,Bronze,None,Bronze,None,None,Bronze,None,Bronze,None,None,Bronze,Bronze,Bronze,None,None,Bronze,Bronze,None,Silver,None,None,None,None,None,None,Bronze,None,None,None,Bronze,Bronze,None,None,None,None,None,None,Bronze,None,None,None,None,Yes,None,None,None,None
47288,Fred VanVleet,'21 Current NBA Series 2,81,PG,"['6', '1', '', '', '185', '', '', '']","['6', '1', '', '', '185', '', '', '']",23,1,0,0,,,,96.0,80.0,,81.0,25.0,35.0,,28.0,30.0,32.0,92.0,79.0,79.0,67.0,41.0,92,90.0,80,79.0,84.0,,,91.0,27.0,,,79,82.0,87.0,57,73.0,41.0,57,,30.0,48.0,99,87,,,,96.0,80.0,,81.0,25.0,35.0,,28.0,30.0,32.0,92.0,79.0,79.0,67.0,41.0,92,90.0,80,79.0,84.0,,,91.0,27.0,,,79,82.0,87.0,57,73.0,41.0,57,,30.0,48.0,99,87,,,,96.0,80.0,,81.0,25.0,35.0,,28.0,30.0,32.0,92.0,79.0,79.0,67.0,41.0,92,90.0,80,79.0,84.0,,,91.0,27.0,,,79,82.0,87.0,57,73.0,41.0,57,,30.0,48.0,99,87,,,,96.0,80.0,,81.0,25.0,35.0,,28.0,30.0,32.0,None,None,Bronze,None,None,None,None,None,None,Bronze,None,None,Bronze,None,None,None,Bronze,Bronze,None,Bronze,None,None,None,None,Bronze,Bronze,Bronze,None,None,None,None,None,None,None,None,Bronze,Bronze,None,Bronze,None,None,Bronze,None,Bronze,None,None,Bronze,Bronze,Bronze,None,None,Bronze,Bronze,None,Silver,None,None,None,None,None,None,Bronze,None,None,None,Bronze,Bronze,None,None,None,None,None,None,Bronze,None,None,None,None,Yes,None,None,None,None
57726,Robert Williams,'21 Current NBA Series 3,81,C,"['6', '8', '', '', '203', '', '', '']","['6', '8', '', '', '203', '', '', '']",7,3,4,0,93.0,44.0,25.0,98.0,62.0,80.0,72.0,90.0,75.0,44.0,65.0,60.0,50.0,75.0,75.0,62.0,75.0,83.0,80,85.0,78,38.0,48.0,37.0,54.0,55.0,76.0,40.0,83.0,67,64.0,78.0,61,73.0,96.0,89,60.0,91.0,87.0,80,81,93.0,44.0,25.0,98.0,62.0,80.0,72.0,90.0,75.0,44.0,65.0,60.0,50.0,75.0,75.0,62.0,75.0,83.0,80,85.0,78,38.0,48.0,37.0,54.0,55.0,76.0,40.0,83.0,67,64.0,78.0,61,73.0,96.0,89,60.0,91.0,87.0,80,81,93.0,44.0,25.0,98.0,62.0,80.0,72.0,90.0,75.0,44.0,65.0,60.0,50.0,75.0,75.0,62.0,75.0,83.0,80,85.0,78,38.0,48.0,37.0,54.0,55.0,76.0,40.0,83.0,67,64.0,78.0,61,73.0,96.0,89,60.0,91.0,87.0,80,81,93.0,44.0,25.0,98.0,62.0,80.0,72.0,90.0,75.0,44.0,65.0,60.0,50.0,None,Bronze,None,Bronze,None,None,None,None,None,None,Gold,Silver,None,Gold,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,Gold,None,None,None,Silver,Bronze,None,Bronze,None,None,Bronze,Gold,None,Silver,None,None,None,None,None,None,None,None,None,None,None,None
34092,Marcus Smart,Heat Check,81,SG,"['6', '3', '', '', '190', '', '', '']","['6', '3', '', '', '190', '', '', '']",1,8,0,0,77.0,63.0,76.0,69.0,80.0,30.0,63.0,25.0,49.0,31.0,75.0,25.0,56.0,70.0,72.0,78.0,79.0,67.0,83,90.0,80,71.0,73.0,63.0,67.0,60.0,64.0,89.0,86.0,86,90.0,84.0,79,70.0,53.0,90,91.0,36.0,49.0,99,81,77.0,63.0,76.0,69.0,80.0,30.0,63.0,25.0,49.0,31.0,75.0,25.0,56.0,70.0,72.0,78.0,79.0,67.0,83,90.0,80,71.0,73.0,63.0,67.0,60.0,64.0,89.0,86.0,86,90.0,84.0,79,70.0,53.0,90,91.0,36.0,49.0,99,81,77.0,63.0,76.0,69.0,80.0,30.0,63.0,25.0,49.0,31.0,75.0,25.0,56.0,70.0,72.0,78.0,79.0,67.0,83,90.0,80,71.0,73.0,63.0,67.0,60.0,64.0,89.0,86.0,86,90.0,84.0,79,70.0,53.0,90,91.0,36.0,49.0,99,81,77.0,63.0,76.0,69.0,80.0,30.0,63.0,25.0,49.0,31.0,75.0,25.0,56.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,Silver,None,Bronze,None,Silver,None,Silver,Silver,Silver,None,None,None,None,Silver,Silver,None,None,Yes,None,None,None,Yes,None,Yes
54043,Bogdan Bogdanovic,'21 Current NBA Series 3,81,SG,"['6', '6', '', '', '198', '', '', '']","['6', '6', '', '', '198', '', '', '']",11,3,0,0,84.0,86.0,85.0,92.0,72.0,95.0,78.0,50.0,65.0,62.0,57.0,62.0,57.0,85.0,75.0,75.0,78.0,63.0,82,67.0,80,73.0,79.0,74.0,65.0,79.0,51.0,63.0,60.0,64,73.0,60.0,67,43.0,50.0,62,50.0,34.0,56.0,85,81,84.0,86.0,85.0,92.0,72.0,95.0,78.0,50.0,65.0,62.0,57.0,62.0,57.0,85.0,75.0,75.0,78.0,63.0,82,67.0,80,73.0,79.0,74.0,65.0,79.0,51.0,63.0,60.0,64,73.0,60.0,67,43.0,50.0,62,50.0,34.0,56.0,85,81,84.0,86.0,85.0,92.0,72.0,95.0,78.0,50.0,65.0,62.0,57.0,62.0,57.0,85.0,75.0,75.0,78.0,63.0,82,67.0,80,73.0,79.0,74.0,65.0,79.0,51.0,63.0,60.0,64,73.0,60.0,67,43.0,50.0,62,50.0,34.0,56.0,85,81,84.0,86.0,85.0,92.0,72.0,95.0,78.0,50.0,65.0,62.0,57.0,62.0,57.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,Bronze,None,Bronze,None,Silver,None,Silver,Bronze,Bronze,None,Bronze,Bronze,None,None,Bronze,Bronze,Bronze,Silver,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
44092,Marcus Smart,'21 Current NBA Series 2,81,SG,"['6', '3', '', '', '190', '', '', '']","['6', '3', '', '', '190', '', '', '']",1,8,0,0,77.0,63.0,76.0,69.0,80.0,30.0,63.0,25.0,49.0,31.0,75.0,25.0,56.0,70.0,72.0,78.0,79.0,67.0,83,90.0,80,71.0,73.0,63.0,67.0,60.0,64.0,89.0,86.0,86,90.0,84.0,79,70.0,53.0,90,91.0,36.0,49.0,99,81,77.0,63.0,76.0,69.0,80.0,30.0,63.0,25.0,49.0,31.0,75.0,25.0,56.0,70.0,72.0,78.0,79.0,67.0,83,90.0,80,71.0,73.0,63.0,67.0,60.0,64.0,89.0,86.0,86,90.0,84.0,79,70.0,53.0,90,91.0,36.0,49.0,99,81,77.0,63.0,76.0,69.0,80.0,30.0,63.0,25.0,49.0,31.0,75.0,25.0,56.0,70.0,72.0,78.0,79.0,67.0,83,90.0,80,71.0,73.0,63.0,67.0,60.0,64.0,89.0,86.0,86,90.0,84.0,79,70.0,53.0,90,91.0,36.0,49.0,99,81,77.0,63.0,76.0,69.0,80.0,30.0,63.0,25.0,49.0,31.0,75.0,25.0,56.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,Silver,None,Bronze,None,Silver,None,Silver,Silver,Silver,None,None,None,None,Silver,Silver,None,None,Yes,None,None,None,Yes,None,Yes
8416,Dante Exum,Season 2 Tip Off: West,81,SG,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",1,8,0,0,,80.0,,98.0,,,,25.0,55.0,,38.0,28.0,51.0,85.0,85.0,85.0,70.0,45.0,73,85.0,80,85.0,83.0,,,82.0,27.0,,71.0,79,85.0,,60,39.0,49.0,60,85.0,36.0,52.0,98,85,,80.0,,98.0,,,,25.0,55.0,,38.0,28.0,51.0,85.0,85.0,85.0,70.0,45.0,73,85.0,80,85.0,83.0,,,82.0,27.0,,71.0,79,85.0,,60,39.0,49.0,60,85.0,36.0,52.0,98,85,,80.0,,98.0,,,,25.0,55.0,,38.0,28.0,51.0,85.0,85.0,85.0,70.0,45.0,73,85.0,80,85.0,83.0,,,82.0,27.0,,71.0,79,85.0,,60,39.0,49.0,60,85.0,36.0,52.0,98,85,,80.0,,98.0,,,,25.0,55.0,,38.0,28.0,51.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,Silver,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,None,None,None,Silver,None,None,None,None,None,Silver,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,Silver,None,None,None,None,None,Silver,Silver,None,None,None,None,None,None,None,None,None
8067,Antonio Daniels,Token Rewards,81,SG,"['6', '4', '', '', '193', '', '', '']","['6', '4', '', '', '193', '', '', '']",1,10,4,0,79.0,76.0,74.0,98.0,83.0,75.0,80.0,40.0,80.0,52.0,36.0,25.0,63.0,76.0,73.0,72.0,81.0,46.0,86,67.0,87,73.0,79.0,78.0,72.0,78.0,34.0,74.0,73.0,77,76.0,62.0,77,63.0,37.0,77,75.0,37.0,45.0,98,81,79.0,76.0,74.0,98.0,83.0,75.0,80.0,40.0,80.0,52.0,36.0,25.0,63.0,76.0,73.0,72.0,81.0,46.0,86,67.0,87,73.0,79.0,78.0,72.0,78.0,34.0,74.0,73.0,77,76.0,62.0,77,63.0,37.0,77,75.0,37.0,45.0,98,81,79.0,76.0,74.0,98.0,83.0,75.0,80.0,40.0,80.0,52.0,36.0,25.0,63.0,76.0,73.0,72.0,81.0,46.0,86,67.0,87,73.0,79.0,78.0,72.0,78.0,34.0,74.0,73.0,77,76.0,62.0,77,63.0,37.0,77,75.0,37.0,45.0,98,81,79.0,76.0,74.0,98.0,83.0,75.0,80.0,40.0,80.0,52.0,36.0,25.0,63.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,None,None,Silver,None,Silver,Gold,Gold,Gold,None,None,Silver,None,Silver,None,None,None,None,Bronze,None,None,Silver,None,None,None,Gold,Silver,Silver,None,None,None,None,Silver,Silver,None,None,None,None,None,None,None,None,None
8071,Henry Bibby,Token Rewards,81,PG,"['6', '1', '', '', '185', '', '', '']","['6', '1', '', '', '185', '', '', '']",14,5,11,0,75.0,77.0,81.0,98.0,78.0,80.0,77.0,25.0,25.0,79.0,25.0,36.0,55.0,98.0,74.0,73.0,69.0,40.0,90,95.0,75,74.0,78.0,75.0,77.0,79.0,30.0,77.0,80.0,84,81.0,59.0,80,62.0,27.0,80,80.0,37.0,43.0,98,81,75.0,77.0,81.0,98.0,78.0,80.0,77.0,25.0,25.0,79.0,25.0,36.0,55.0,98.0,74.0,73.0,69.0,40.0,90,95.0,75,74.0,78.0,75.0,77.0,79.0,30.0,77.0,80.0,84,81.0,59.0,80,62.0,27.0,80,80.0,37.0,43.0,98,81,75.0,77.0,81.0,98.0,78.0,80.0,77.0,25.0,25.0,79.0,25.0,36.0,55.0,98.0,74.0,73.0,69.0,40.0,90,95.0,75,74.0,78.0,75.0,77.0,79.0,30.0,77.0,80.0,84,81.0,59.0,80,62.0,27.0,80,80.0,37.0,43.0,98,81,75.0,77.0,81.0,98.0,78.0,80.0,77.0,25.0,25.0,79.0,25.0,36.0,55.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Gold,Bronze,None,Bronze,None,None,Gold,Gold,Silver,Gold,Gold,Gold,Gold,None,None,Bronze,Gold,Bronze,Bronze,None,None,Silver,None,Bronze,None,Gold,Bronze,None,Gold,Silver,Silver,None,Bronze,Bronze,Bronze,Bronze,Gold,None,None,None,None,None,Bronze,None,None,None,None,None,Bronze,None,Bronze,None,None,None,Silver,None,None,None,None,None,None,None,None,None,None
32332,Jonas Valanciunas,Heat Check,81,C,"['6', '11', '', '', '210', '', '', '']","['6', '11', '', '', '210', '', '', '']",7,5,0,0,91.0,71.0,77.0,96.0,70.0,86.0,57.0,77.0,63.0,73.0,84.0,81.0,62.0,95.0,60.0,45.0,52.0,85.0,86,90.0,78,33.0,35.0,36.0,40.0,65.0,72.0,42.0,77.0,64,47.0,52.0,70,33.0,73.0,82,58.0,78.0,89.0,99,81,91.0,71.0,77.0,96.0,70.0,86.0,57.0,77.0,63.0,73.0,84.0,81.0,62.0,95.0,60.0,45.0,52.0,85.0,86,90.0,78,33.0,35.0,36.0,40.0,65.0,72.0,42.0,77.0,64,47.0,52.0,70,33.0,73.0,82,58.0,78.0,89.0,99,81,91.0,71.0,77.0,96.0,70.0,86.0,57.0,77.0,63.0,73.0,84.0,81.0,62.0,95.0,60.0,45.0,52.0,85.0,86,90.0,78,33.0,35.0,36.0,40.0,65.0,72.0,42.0,77.0,64,47.0,52.0,70,33.0,73.0,82,58.0,78.0,89.0,99,81,91.0,71.0,77.0,96.0,70.0,86.0,57.0,77.0,63.0,73.0,84.0,81.0,62.0,None,Bronze,None,None,None,Bronze,Bronze,None,None,None,None,Bronze,None,Silver,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,Silver,None,None,None,None,None,None,None,Silver,None,None,None,None,None,Bronze,None,None,None,Silver,None,None,None,None,None,None,None,Yes
42332,Jonas Valanciunas,'21 Current NBA Series 2,81,C,"['6', '11', '', '', '210', '', '', '']","['6', '11', '', '', '210', '', '', '']",7,5,0,0,91.0,71.0,77.0,96.0,70.0,86.0,57.0,77.0,63.0,73.0,84.0,81.0,62.0,95.0,60.0,45.0,52.0,85.0,86,90.0,78,33.0,35.0,36.0,40.0,65.0,72.0,42.0,77.0,64,47.0,52.0,70,33.0,73.0,82,58.0,78.0,89.0,99,81,91.0,71.0,77.0,96.0,70.0,86.0,57.0,77.0,63.0,73.0,84.0,81.0,62.0,95.0,60.0,45.0,52.0,85.0,86,90.0,78,33.0,35.0,36.0,40.0,65.0,72.0,42.0,77.0,64,47.0,52.0,70,33.0,73.0,82,58.0,78.0,89.0,99,81,91.0,71.0,77.0,96.0,70.0,86.0,57.0,77.0,63.0,73.0,84.0,81.0,62.0,95.0,60.0,45.0,52.0,85.0,86,90.0,78,33.0,35.0,36.0,40.0,65.0,72.0,42.0,77.0,64,47.0,52.0,70,33.0,73.0,82,58.0,78.0,89.0,99,81,91.0,71.0,77.0,96.0,70.0,86.0,57.0,77.0,63.0,73.0,84.0,81.0,62.0,None,Bronze,None,None,None,Bronze,Bronze,None,None,None,None,Bronze,None,Silver,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,Silver,None,None,None,None,None,None,None,Silver,None,None,None,None,None,Bronze,None,None,None,Silver,None,None,None,None,None,None,None,Yes
1607,Jrue Holiday,'20 Current NBA Series 1,81,SG,"['6', '3', '', '', '190', '', '', '']","['6', '3', '', '', '190', '', '', '']",7,9,0,0,73.0,56.0,72.0,98.0,64.0,60.0,73.0,25.0,60.0,41.0,38.0,29.0,66.0,81.0,72.0,75.0,62.0,46.0,81,86.0,75,72.0,78.0,68.0,74.0,74.0,41.0,85.0,80.0,93,86.0,84.0,72,60.0,54.0,90,86.0,41.0,48.0,99,86,73.0,56.0,72.0,98.0,64.0,60.0,73.0,25.0,60.0,41.0,38.0,29.0,66.0,81.0,72.0,75.0,62.0,46.0,81,86.0,75,72.0,78.0,68.0,74.0,74.0,41.0,85.0,80.0,93,86.0,84.0,72,60.0,54.0,90,86.0,41.0,48.0,99,86,73.0,56.0,72.0,98.0,64.0,60.0,73.0,25.0,60.0,41.0,38.0,29.0,66.0,81.0,72.0,75.0,62.0,46.0,81,86.0,75,72.0,78.0,68.0,74.0,74.0,41.0,85.0,80.0,93,86.0,84.0,72,60.0,54.0,90,86.0,41.0,48.0,99,86,73.0,56.0,72.0,98.0,64.0,60.0,73.0,25.0,60.0,41.0,38.0,29.0,66.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,Bronze,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,Silver,Silver,Silver,Silver,Bronze,Silver,None,Silver,Silver,Bronze,None,None,None,None,Silver,Silver,None,None,None,None,None,None,None,None,None
1512,Danilo Gallinari,'20 Current NBA Series 1,81,PF,"['6', '10', '', '', '208', '', '', '']","['6', '10', '', '', '208', '', '', '']",10,0,0,0,71.0,77.0,77.0,98.0,82.0,89.0,76.0,45.0,70.0,79.0,82.0,70.0,72.0,98.0,55.0,55.0,60.0,60.0,88,85.0,65,55.0,72.0,66.0,60.0,65.0,63.0,52.0,64.0,68,62.0,57.0,67,38.0,29.0,67,60.0,45.0,62.0,99,83,71.0,77.0,77.0,98.0,82.0,89.0,76.0,45.0,70.0,79.0,82.0,70.0,72.0,98.0,55.0,55.0,60.0,60.0,88,85.0,65,55.0,72.0,66.0,60.0,65.0,63.0,52.0,64.0,68,62.0,57.0,67,38.0,29.0,67,60.0,45.0,62.0,99,83,71.0,77.0,77.0,98.0,82.0,89.0,76.0,45.0,70.0,79.0,82.0,70.0,72.0,98.0,55.0,55.0,60.0,60.0,88,85.0,65,55.0,72.0,66.0,60.0,65.0,63.0,52.0,64.0,68,62.0,57.0,67,38.0,29.0,67,60.0,45.0,62.0,99,83,71.0,77.0,77.0,98.0,82.0,89.0,76.0,45.0,70.0,79.0,82.0,70.0,72.0,None,None,None,None,Bronze,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,Bronze,None,None,None,None,Bronze,Bronze,None,None,None,None,Bronze,Bronze,None,None,None,Bronze,None,Bronze,None,None,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
37204,Buddy Hield,Heat Check,81,SG,"['6', '4', '', '', '193', '', '', '']","['6', '4', '', '', '193', '', '', '']",5,7,0,0,73.0,80.0,83.0,98.0,83.0,85.0,81.0,25.0,63.0,74.0,47.0,28.0,44.0,96.0,72.0,75.0,79.0,45.0,86,75.0,85,71.0,79.0,75.0,66.0,75.0,47.0,68.0,52.0,68,71.0,58.0,72,51.0,44.0,72,53.0,39.0,59.0,99,83,73.0,80.0,83.0,98.0,83.0,85.0,81.0,25.0,63.0,74.0,47.0,28.0,44.0,96.0,72.0,75.0,79.0,45.0,86,75.0,85,71.0,79.0,75.0,66.0,75.0,47.0,68.0,52.0,68,71.0,58.0,72,51.0,44.0,72,53.0,39.0,59.0,99,83,73.0,80.0,83.0,98.0,83.0,85.0,81.0,25.0,63.0,74.0,47.0,28.0,44.0,96.0,72.0,75.0,79.0,45.0,86,75.0,85,71.0,79.0,75.0,66.0,75.0,47.0,68.0,52.0,68,71.0,58.0,72,51.0,44.0,72,53.0,39.0,59.0,99,83,73.0,80.0,83.0,98.0,83.0,85.0,81.0,25.0,63.0,74.0,47.0,28.0,44.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,None,Silver,None,None,Bronze,Silver,Bronze,None,Silver,None,None,None,None,Bronze,Silver,Silver,Silver,Bronze,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
47204,Buddy Hield,'21 Current NBA Series 2,81,SG,"['6', '4', '', '', '193', '', '', '']","['6', '4', '', '', '193', '', '', '']",5,7,0,0,73.0,,,98.0,83.0,,,25.0,63.0,,47.0,28.0,44.0,96.0,72.0,75.0,79.0,45.0,86,75.0,85,71.0,79.0,75.0,66.0,75.0,47.0,,,68,71.0,58.0,72,51.0,44.0,72,,39.0,59.0,99,83,73.0,,,98.0,83.0,,,25.0,63.0,,47.0,28.0,44.0,96.0,72.0,75.0,79.0,45.0,86,75.0,85,71.0,79.0,75.0,66.0,75.0,47.0,,,68,71.0,58.0,72,51.0,44.0,72,,39.0,59.0,99,83,73.0,,,98.0,83.0,,,25.0,63.0,,47.0,28.0,44.0,96.0,72.0,75.0,79.0,45.0,86,75.0,85,71.0,79.0,75.0,66.0,75.0,47.0,,,68,71.0,58.0,72,51.0,44.0,72,,39.0,59.0,99,83,73.0,,,98.0,83.0,,,25.0,63.0,,47.0,28.0,44.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Silver,None,Silver,None,None,Bronze,Silver,Bronze,None,Silver,None,None,None,None,Bronze,Silver,Silver,Silver,Bronze,None,Bronze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8065,Eduardo Najera,Token Rewards,81,SF,"['6', '8', '', '', '203', '', '', '']","['6', '8', '', '', '203', '', '', '']",4,6,3,0,68.0,75.0,74.0,98.0,67.0,80.0,75.0,25.0,55.0,69.0,76.0,30.0,45.0,98.0,50.0,67.0,63.0,65.0,92,87.0,84,49.0,76.0,65.0,59.0,68.0,74.0,70.0,60.0,62,67.0,56.0,54,64.0,55.0,54,70.0,75.0,77.0,98,81,68.0,75.0,74.0,98.0,67.0,80.0,75.0,25.0,55.0,69.0,76.0,30.0,45.0,98.0,50.0,67.0,63.0,65.0,92,87.0,84,49.0,76.0,65.0,59.0,68.0,74.0,70.0,60.0,62,67.0,56.0,54,64.0,55.0,54,70.0,75.0,77.0,98,81,68.0,75.0,74.0,98.0,67.0,80.0,75.0,25.0,55.0,69.0,76.0,30.0,45.0,98.0,50.0,67.0,63.0,65.0,92,87.0,84,49.0,76.0,65.0,59.0,68.0,74.0,70.0,60.0,62,67.0,56.0,54,64.0,55.0,54,70.0,75.0,77.0,98,81,68.0,75.0,74.0,98.0,67.0,80.0,75.0,25.0,55.0,69.0,76.0,30.0,45.0,None,None,None,Bronze,None,None,None,None,None,None,None,None,None,Gold,Bronze,None,None,None,Silver,None,None,None,None,None,None,None,Silver,None,None,None,None,None,None,Silver,None,None,None,None,None,Bronze,None,Silver,None,None,None,None,None,None,None,None,None,None,None,None,None,Gold,None,None,Bronze,None,None,None,None,None,None,None,Silver,None,None,None,Silver,None,None,None,Gold,None,None,None,None,None,None,None,None
